2025-05-22 11:58:00,928 - MapData - INFO - マップデータの読み込みを開始: /Users/eightman/Documents/Paradox Interactive/Hearts of Iron IV/mod/SSW_mod
2025-05-22 11:58:00,930 - MapData - INFO - プロヴィンス定義ファイルを読み込み中: /Users/eightman/Documents/Paradox Interactive/Hearts of Iron IV/mod/SSW_mod/map/definition.csv
2025-05-22 11:58:00,931 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=1, RGB=(230,81,119), タイプ=lake, 沿岸=False
2025-05-22 11:58:00,941 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=41, RGB=(0,27,248), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,941 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=42, RGB=(0,28,236), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,941 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=43, RGB=(0,29,244), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,942 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=44, RGB=(0,30,5), タイプ=land, 沿岸=True
2025-05-22 11:58:00,942 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=45, RGB=(0,30,60), タイプ=land, 沿岸=False
2025-05-22 11:58:00,942 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=46, RGB=(0,30,210), タイプ=land, 沿岸=False
2025-05-22 11:58:00,942 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=47, RGB=(0,31,232), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,942 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=48, RGB=(0,32,240), タイプ=sea, 沿岸=True
2025-05-22 11:58:00,943 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=49, RGB=(0,33,25), タイプ=land, 沿岸=False
2025-05-22 11:58:00,943 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=50, RGB=(0,33,248), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,944 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=51, RGB=(0,34,236), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,944 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=52, RGB=(0,36,90), タイプ=land, 沿岸=False
2025-05-22 11:58:00,944 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=53, RGB=(0,36,195), タイプ=land, 沿岸=True
2025-05-22 11:58:00,944 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=54, RGB=(0,36,244), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,944 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=55, RGB=(0,37,232), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,944 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=56, RGB=(0,38,240), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,945 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=57, RGB=(0,39,55), タイプ=land, 沿岸=False
2025-05-22 11:58:00,945 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=58, RGB=(0,39,205), タイプ=land, 沿岸=False
2025-05-22 11:58:00,945 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=59, RGB=(0,39,248), タイプ=sea, 沿岸=False
2025-05-22 11:58:00,945 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=60, RGB=(0,42,20), タイプ=land, 沿岸=False
2025-05-22 11:58:00,946 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=61, RGB=(0,42,170), タイプ=land, 沿岸=False
2025-05-22 11:58:00,946 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=62, RGB=(0,42,225), タイプ=land, 沿岸=False
2025-05-22 11:58:00,946 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=63, RGB=(0,45,85), タイプ=land, 沿岸=False
2025-05-22 11:58:00,946 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=64, RGB=(0,45,135), タイプ=land, 沿岸=True
2025-05-22 11:58:00,946 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=65, RGB=(0,45,190), タイプ=land, 沿岸=True
2025-05-22 11:58:00,946 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=66, RGB=(0,48,50), タイプ=land, 沿岸=True
2025-05-22 11:58:00,947 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=67, RGB=(0,48,155), タイプ=land, 沿岸=False
2025-05-22 11:58:00,947 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=68, RGB=(0,51,15), タイプ=land, 沿岸=True
2025-05-22 11:58:00,947 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=69, RGB=(0,51,70), タイプ=land, 沿岸=False
2025-05-22 11:58:00,948 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=70, RGB=(0,51,220), タイプ=land, 沿岸=False
2025-05-22 11:58:00,948 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=71, RGB=(0,54,35), タイプ=land, 沿岸=False
2025-05-22 11:58:00,948 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=72, RGB=(0,54,185), タイプ=land, 沿岸=False
2025-05-22 11:58:00,948 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=73, RGB=(0,57,0), タイプ=land, 沿岸=False
2025-05-22 11:58:00,948 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=74, RGB=(0,57,45), タイプ=land, 沿岸=False
2025-05-22 11:58:00,949 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=75, RGB=(0,57,150), タイプ=land, 沿岸=False
2025-05-22 11:58:00,949 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=76, RGB=(0,60,10), タイプ=land, 沿岸=False
2025-05-22 11:58:00,950 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=77, RGB=(0,60,65), タイプ=land, 沿岸=False
2025-05-22 11:58:00,950 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=78, RGB=(0,60,215), タイプ=land, 沿岸=False
2025-05-22 11:58:00,950 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=79, RGB=(0,63,30), タイプ=land, 沿岸=False
2025-05-22 11:58:00,950 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=80, RGB=(0,63,180), タイプ=land, 沿岸=False
2025-05-22 11:58:00,950 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=81, RGB=(0,66,95), タイプ=land, 沿岸=False
2025-05-22 11:58:00,951 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=82, RGB=(0,66,145), タイプ=land, 沿岸=False
2025-05-22 11:58:00,952 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=83, RGB=(0,66,200), タイプ=land, 沿岸=True
2025-05-22 11:58:00,952 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=84, RGB=(0,69,60), タイプ=land, 沿岸=False
2025-05-22 11:58:00,952 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=85, RGB=(0,69,165), タイプ=land, 沿岸=False
2025-05-22 11:58:00,952 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=86, RGB=(0,69,210), タイプ=land, 沿岸=True
2025-05-22 11:58:00,953 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=87, RGB=(0,72,25), タイプ=land, 沿岸=False
2025-05-22 11:58:00,953 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=88, RGB=(0,72,130), タイプ=land, 沿岸=False
2025-05-22 11:58:00,953 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=89, RGB=(0,72,175), タイプ=land, 沿岸=False
2025-05-22 11:58:00,953 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=90, RGB=(0,75,90), タイプ=land, 沿岸=False
2025-05-22 11:58:00,953 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=91, RGB=(0,75,140), タイプ=land, 沿岸=True
2025-05-22 11:58:00,953 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=92, RGB=(0,78,55), タイプ=land, 沿岸=False
2025-05-22 11:58:00,954 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=93, RGB=(0,78,160), タイプ=land, 沿岸=False
2025-05-22 11:58:00,954 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=94, RGB=(0,81,20), タイプ=land, 沿岸=True
2025-05-22 11:58:00,954 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=95, RGB=(0,81,75), タイプ=land, 沿岸=False
2025-05-22 11:58:00,954 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=96, RGB=(0,81,225), タイプ=land, 沿岸=False
2025-05-22 11:58:00,954 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=97, RGB=(0,84,40), タイプ=land, 沿岸=False
2025-05-22 11:58:00,955 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=98, RGB=(0,84,85), タイプ=land, 沿岸=True
2025-05-22 11:58:00,969 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=99, RGB=(0,84,190), タイプ=land, 沿岸=False
2025-05-22 11:58:00,970 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=100, RGB=(0,87,5), タイプ=land, 沿岸=False
2025-05-22 11:58:00,970 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=101, RGB=(0,87,50), タイプ=land, 沿岸=False
2025-05-22 11:58:00,970 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=102, RGB=(0,87,155), タイプ=land, 沿岸=False
2025-05-22 11:58:00,971 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=103, RGB=(0,90,15), タイプ=land, 沿岸=False
2025-05-22 11:58:00,971 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=104, RGB=(0,90,70), タイプ=land, 沿岸=True
2025-05-22 11:58:00,971 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=105, RGB=(0,90,220), タイプ=land, 沿岸=True
2025-05-22 11:58:00,971 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=106, RGB=(0,93,35), タイプ=land, 沿岸=False
2025-05-22 11:58:00,972 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=107, RGB=(0,93,185), タイプ=land, 沿岸=True
2025-05-22 11:58:00,972 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=108, RGB=(0,96,0), タイプ=land, 沿岸=False
2025-05-22 11:58:00,973 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=109, RGB=(0,96,150), タイプ=land, 沿岸=False
2025-05-22 11:58:00,973 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=110, RGB=(0,96,205), タイプ=land, 沿岸=False
2025-05-22 11:58:00,973 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=111, RGB=(0,99,65), タイプ=land, 沿岸=False
2025-05-22 11:58:00,975 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=112, RGB=(0,99,170), タイプ=land, 沿岸=False
2025-05-22 11:58:00,975 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=113, RGB=(0,102,30), タイプ=land, 沿岸=False
2025-05-22 11:58:00,975 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=114, RGB=(0,102,135), タイプ=land, 沿岸=False
2025-05-22 11:58:00,975 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=115, RGB=(0,105,95), タイプ=land, 沿岸=False
2025-05-22 11:58:00,976 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=116, RGB=(0,105,145), タイプ=land, 沿岸=True
2025-05-22 11:58:00,976 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=117, RGB=(0,105,200), タイプ=land, 沿岸=False
2025-05-22 11:58:00,977 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=118, RGB=(0,108,60), タイプ=land, 沿岸=False
2025-05-22 11:58:00,977 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=119, RGB=(0,108,165), タイプ=land, 沿岸=False
2025-05-22 11:58:00,977 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=120, RGB=(0,111,25), タイプ=land, 沿岸=False
2025-05-22 11:58:00,978 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=121, RGB=(0,111,80), タイプ=land, 沿岸=False
2025-05-22 11:58:00,978 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=122, RGB=(0,111,130), タイプ=land, 沿岸=True
2025-05-22 11:58:00,978 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=123, RGB=(0,114,45), タイプ=land, 沿岸=False
2025-05-22 11:58:00,979 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=124, RGB=(0,114,90), タイプ=land, 沿岸=False
2025-05-22 11:58:00,979 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=125, RGB=(0,114,195), タイプ=land, 沿岸=False
2025-05-22 11:58:00,979 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=126, RGB=(0,117,10), タイプ=land, 沿岸=False
2025-05-22 11:58:00,979 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=127, RGB=(0,117,55), タイプ=land, 沿岸=False
2025-05-22 11:58:00,980 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=128, RGB=(0,120,20), タイプ=land, 沿岸=False
2025-05-22 11:58:00,980 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=129, RGB=(0,120,75), タイプ=land, 沿岸=False
2025-05-22 11:58:00,981 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=130, RGB=(0,120,225), タイプ=land, 沿岸=True
2025-05-22 11:58:00,981 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=131, RGB=(0,123,40), タイプ=land, 沿岸=True
2025-05-22 11:58:00,981 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=132, RGB=(0,123,190), タイプ=land, 沿岸=False
2025-05-22 11:58:00,981 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=133, RGB=(0,126,5), タイプ=land, 沿岸=False
2025-05-22 11:58:00,981 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=134, RGB=(0,126,155), タイプ=land, 沿岸=False
2025-05-22 11:58:00,981 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=135, RGB=(0,126,210), タイプ=land, 沿岸=False
2025-05-22 11:58:00,982 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=136, RGB=(0,129,70), タイプ=land, 沿岸=False
2025-05-22 11:58:00,985 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=137, RGB=(0,129,175), タイプ=land, 沿岸=True
2025-05-22 11:58:00,985 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=138, RGB=(0,129,220), タイプ=land, 沿岸=False
2025-05-22 11:58:00,986 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=139, RGB=(0,132,35), タイプ=land, 沿岸=False
2025-05-22 11:58:00,986 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=140, RGB=(0,132,185), タイプ=land, 沿岸=False
2025-05-22 11:58:00,986 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=141, RGB=(0,135,0), タイプ=land, 沿岸=False
2025-05-22 11:58:00,986 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=142, RGB=(0,135,150), タイプ=land, 沿岸=False
2025-05-22 11:58:00,987 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=143, RGB=(0,135,205), タイプ=land, 沿岸=False
2025-05-22 11:58:00,987 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=144, RGB=(0,138,170), タイプ=land, 沿岸=False
2025-05-22 11:58:00,987 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=145, RGB=(0,141,30), タイプ=land, 沿岸=False
2025-05-22 11:58:00,987 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=146, RGB=(0,141,85), タイプ=land, 沿岸=False
2025-05-22 11:58:00,988 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=147, RGB=(0,144,50), タイプ=land, 沿岸=False
2025-05-22 11:58:00,988 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=148, RGB=(0,144,95), タイプ=land, 沿岸=False
2025-05-22 11:58:00,988 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=149, RGB=(0,144,200), タイプ=land, 沿岸=False
2025-05-22 11:58:00,988 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=150, RGB=(0,147,15), タイプ=land, 沿岸=False
2025-05-22 11:58:00,990 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=151, RGB=(0,147,60), タイプ=land, 沿岸=False
2025-05-22 11:58:00,990 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=152, RGB=(0,147,165), タイプ=land, 沿岸=False
2025-05-22 11:58:00,990 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=153, RGB=(0,150,25), タイプ=land, 沿岸=True
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=154, RGB=(0,150,80), タイプ=land, 沿岸=False
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=155, RGB=(0,150,130), タイプ=land, 沿岸=False
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=156, RGB=(0,153,45), タイプ=land, 沿岸=False
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=157, RGB=(0,153,195), タイプ=land, 沿岸=False
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=158, RGB=(0,156,160), タイプ=land, 沿岸=True
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=159, RGB=(0,156,215), タイプ=land, 沿岸=False
2025-05-22 11:58:00,991 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=160, RGB=(0,159,75), タイプ=land, 沿岸=False
2025-05-22 11:58:00,992 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=161, RGB=(0,159,180), タイプ=land, 沿岸=True
2025-05-22 11:58:00,992 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=162, RGB=(0,159,225), タイプ=land, 沿岸=False
2025-05-22 11:58:00,992 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=163, RGB=(0,162,40), タイプ=land, 沿岸=False
2025-05-22 11:58:00,992 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=164, RGB=(0,162,145), タイプ=land, 沿岸=False
2025-05-22 11:58:00,993 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=165, RGB=(0,162,190), タイプ=land, 沿岸=False
2025-05-22 11:58:00,993 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=166, RGB=(0,165,5), タイプ=land, 沿岸=False
2025-05-22 11:58:00,993 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=167, RGB=(0,165,155), タイプ=land, 沿岸=False
2025-05-22 11:58:00,993 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=168, RGB=(0,168,70), タイプ=land, 沿岸=False
2025-05-22 11:58:00,993 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=169, RGB=(0,168,175), タイプ=land, 沿岸=True
2025-05-22 11:58:00,994 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=170, RGB=(0,171,35), タイプ=land, 沿岸=False
2025-05-22 11:58:00,994 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=171, RGB=(0,171,90), タイプ=land, 沿岸=True
2025-05-22 11:58:00,994 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=172, RGB=(0,171,140), タイプ=land, 沿岸=False
2025-05-22 11:58:00,995 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=173, RGB=(0,174,0), タイプ=land, 沿岸=False
2025-05-22 11:58:00,995 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=174, RGB=(0,174,205), タイプ=land, 沿岸=False
2025-05-22 11:58:00,995 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=175, RGB=(0,177,20), タイプ=land, 沿岸=False
2025-05-22 11:58:00,995 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=176, RGB=(0,177,65), タイプ=land, 沿岸=False
2025-05-22 11:58:00,995 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=177, RGB=(0,177,170), タイプ=land, 沿岸=True
2025-05-22 11:58:00,996 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=178, RGB=(0,180,30), タイプ=land, 沿岸=False
2025-05-22 11:58:00,996 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=179, RGB=(0,180,85), タイプ=land, 沿岸=False
2025-05-22 11:58:00,996 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=180, RGB=(0,180,135), タイプ=land, 沿岸=False
2025-05-22 11:58:00,996 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=181, RGB=(0,183,50), タイプ=land, 沿岸=False
2025-05-22 11:58:00,996 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=182, RGB=(0,183,200), タイプ=land, 沿岸=True
2025-05-22 11:58:00,997 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=183, RGB=(0,186,15), タイプ=land, 沿岸=False
2025-05-22 11:58:00,997 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=184, RGB=(0,186,165), タイプ=land, 沿岸=False
2025-05-22 11:58:00,997 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=185, RGB=(0,186,220), タイプ=land, 沿岸=True
2025-05-22 11:58:00,998 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=186, RGB=(0,189,80), タイプ=land, 沿岸=False
2025-05-22 11:58:00,998 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=187, RGB=(0,189,185), タイプ=land, 沿岸=False
2025-05-22 11:58:00,998 - MapData - DEBUG - プロヴィンス定義を読み込み: ID=188, RGB=(0,192,45), タイプ=land, 沿岸=True
